"","eventID","eventID.temp","eventIDnew","response.eventID","event.start.ts","event.end.ts","event.dur","event.Q.tot.m3","event.baseflow.tot.m3","event.quickflow.tot.m3","rain.start.ts","rain.eventn","rain.mean","rain.peak.mm.h","rain.peak.ts","rain.tot.mm","rain.dur","init.rain.mean","init.rain.peak.mm.h","init.rain.peak.ts","init.rain.centroid.ts","init.rain.tot.mm","init.rain.dur","Q.response.start.ts","Q.response.end.ts","Q.response.dur","Q.response.tot.m3","Q.response.base.m3","Q.response.quick.m3","Q.nopeaks","Q.peak.m3.s","Q.peak.ts","Q.peak.rank","Q.QXX","lag.start.dur","lag.peak.dur","lag.peakinit.dur","rlimb.dur","flimb.dur","rlimb.rain","interevent.dur","interevent.rainfall.tot.mm","interevent.Q.median","anti.rain.mm3h","anti.rain.mm6h","anti.rain.mm12h","anti.rain.mm24h","anti.rain.mm5d","anti.rain.mm30d","Q.dur","quickflow.start.ts","quickflow.end.ts","quickflow.dur","check.outlier1","check.outlier2","check.outlier3","check.manual"
"352",292,352,292,NA,2019-11-14 08:30:00,2019-11-15 15:00:00,109800s (~1.27 days),13590.8041059,5498.09035063164,8092.71375526836,2019-11-14 08:30:00,2,0.404524761861789,2.04447484,2019-11-14 16:30:00,12.43913642725,54900s (~15.25 hours),0.843154729542373,2.04447484,2019-11-14 16:30:00,2019-11-14 13:45:00,12.43653226075,52200s (~14.5 hours),2019-11-14 11:45:00,2019-11-15 15:00:00,98100s (~1.14 days),13202.8088211,5134.31014770709,8068.49867339291,3,0.234979307,2019-11-14 17:45:00,0.856,"Q15",11700,4500,4500,21600s (~6 hours),76500s (~21.25 hours),11.44764782925,1800s (~30 minutes),0.33565919725,0.063647202,0.23613796825,2.10943985975,3.04868708,10.80284707775,25.37401655725,143.80034939975,109800,1573720200,1573830000,109800,NA,FALSE,FALSE,FALSE
"353",293,353,293,NA,2019-11-15 10:45:00,2019-11-15 21:45:00,39600s (~11 hours),4389.9182973,2932.00092703221,1457.91737026779,2019-11-15 10:45:00,3,0.0100287559111111,0.224663526,2019-11-15 19:15:00,0.112823504,8100s (~2.25 hours),0.005208333,0.009290881,2019-11-15 10:45:00,2019-11-15 10:45:00,0.0026041665,900s (~15 minutes),2019-11-15 16:00:00,2019-11-15 21:45:00,20700s (~5.75 hours),2064.7491741,1614.96801487851,449.781159221488,0,0.105339719,2019-11-15 17:15:00,0.74,"Q30",18900,-7200,23400,4500s (~1.25 hours),16200s (~4.5 hours),0.00781249975,17100s (~4.75 hours),0.0026041665,0.1212491395,0.00232272025,0.00232272025,0.05123899425,11.1432449225,32.00616173375,151.927279843,39600,1573814700,1573854300,39600,NA,FALSE,TRUE,FALSE
"354",294,354,294,NA,2019-11-16 03:30:00,2019-11-16 15:30:00,43200s (~12 hours),4602.8650671,3118.59595412678,1484.26911297322,2019-11-16 03:30:00,2,0.120133519387755,0.853040889,2019-11-16 08:15:00,1.4716356125,27000s (~7.5 hours),0.218479257192308,0.853040889,2019-11-16 08:15:00,2019-11-16 07:30:00,1.42011517175,22500s (~6.25 hours),2019-11-16 06:15:00,2019-11-16 15:30:00,33300s (~9.25 hours),3654.5264937,2371.63350034731,1282.89299335269,1,0.14284752,2019-11-16 11:15:00,0.797,"Q25",9900,10800,10800,18000s (~5 hours),15300s (~4.25 hours),1.430250392,18900s (~5.25 hours),0.14097759725,0.091029263,0.12901455275,0.1832783065,0.293497644,0.2961018105,28.46827408325,150.84205382325,43200,1573875000,1573918200,43200,NA,FALSE,FALSE,FALSE
"355",295,355,295,NA,2019-11-19 13:00:00,2019-11-20 14:30:00,91800s (~1.06 days),8101.6639407,4488.51522694698,3613.14871375302,2019-11-19 13:00:00,1,0.690100275456311,3.689467033,2019-11-19 19:30:00,17.770082093,90000s (~1.04 days),0.690100275456311,3.689467033,2019-11-19 19:30:00,2019-11-20 02:45:00,17.770082093,91800s (~1.06 days),2019-11-19 18:30:00,2019-11-20 14:30:00,72000s (~20 hours),7083.9687609,3592.5547509833,3491.4140099167,2,0.219361602,2019-11-20 05:30:00,0.849,"Q20",19800,36000,36000,39600s (~11 hours),32400s (~9 hours),14.50563829425,248400s (~2.88 days),0.75006800125,0.051289334,0.00809394625,0.00809394625,0.0199889945,0.0199889945,10.6230298635,134.653157479,91800,1574168400,1574260200,91800,NA,FALSE,FALSE,FALSE
"356",296,356,296,NA,2019-11-20 06:00:00,2019-11-20 19:45:00,49500s (~13.75 hours),5072.1544647,2746.36527537099,2325.78918932901,2019-11-20 06:00:00,1,0.269246070839286,2.279320796,2019-11-20 14:30:00,3.76944499175,39600s (~11 hours),0.320803829085106,2.279320796,2019-11-20 14:30:00,NA,3.76944499175,102600s (~1.19 days),2019-11-20 15:15:00,2019-11-20 19:45:00,16200s (~4.5 hours),1628.2074825,996.982397628435,631.225084871565,1,0.137597431,2019-11-20 16:00:00,0.79,"Q25",33300,5400,5400,2700s (~45 minutes),13500s (~3.75 hours),3.61214035575,32400s (~9 hours),3.35734945925,0.094178108,5.4596107875,7.06496807875,13.090666598,14.68145669675,17.14971180425,149.279363783,49500,1574229600,1574279100,49500,NA,FALSE,FALSE,FALSE
"357",297,357,297,NA,2019-11-20 22:30:00,2019-11-21 16:00:00,63000s (~17.5 hours),6066.843057,4141.21369981466,1925.62935718534,2019-11-20 22:30:00,2,0.524014531478873,2.367676099,2019-11-21 00:15:00,9.30125793375,48600s (~13.5 hours),0.611521138305085,2.367676099,2019-11-21 00:15:00,2019-11-21 03:30:00,9.01993679,52200s (~14.5 hours),2019-11-21 01:00:00,2019-11-21 16:00:00,54000s (~15 hours),5527.9978461,3607.13972920667,1920.85811689333,3,0.124164099,2019-11-21 07:30:00,0.772,"Q25",9000,26100,26100,23400s (~6.5 hours),30600s (~8.5 hours),7.7412134985,8100s (~2.25 hours),0,0.065390354,0.00260416675,0.14428380275,3.19962423875,11.69709741975,20.737990915,152.980747844,63000,1574289000,1574352000,63000,NA,FALSE,FALSE,FALSE
"358",298,358,298,NA,2019-11-22 05:30:00,2019-11-22 11:00:00,19800s (~5.5 hours),1527.1803396,1387.19743030492,139.982909295082,2019-11-22 05:30:00,2,0.092465,0.364583333,2019-11-22 09:00:00,0.53167375,11700s (~3.25 hours),0.137556921133333,0.364583333,2019-11-22 09:00:00,2019-11-22 06:45:00,0.51583845425,12600s (~3.5 hours),2019-11-22 08:45:00,2019-11-22 11:00:00,8100s (~2.25 hours),745.4500353,620.223511233204,125.226524066795,0,0.088035941,2019-11-22 10:30:00,0.707,"Q30",11700,5400,5400,6300s (~1.75 hours),1800s (~30 minutes),0.51583845425,46800s (~13 hours),3.84902945025,0.07024257,0.49296069025,0.5928313565,3.88576923,6.85319258775,31.725483878,166.16284812075,19800,1574400600,1574420400,19800,NA,FALSE,TRUE,FALSE
"359",299,359,299,NA,2019-11-22 10:45:00,2019-11-24 08:00:00,162900s (~1.89 days),35229.6340623,17517.7631460268,17711.8709162732,2019-11-22 10:45:00,3,0.500200724082418,4.053209146,2019-11-23 07:45:00,22.75913294575,86400s (~1 days),0.939073818978495,4.053209146,2019-11-23 07:45:00,2019-11-22 20:45:00,21.83346629125,82800s (~23 hours),2019-11-22 12:15:00,2019-11-24 08:00:00,157500s (~1.82 days),34834.5531441,17150.6827818609,17683.870362239,7,0.386894161,2019-11-22 15:15:00,0.887,"Q15",5400,-59400,-59400,10800s (~3 hours),146700s (~1.7 days),7.02153540575,2700s (~45 minutes),0.35705227725,0.0812821995,0.09255306475,0.5161199005,1.278713833,5.5969264865,32.15369615425,166.6422282415,162900,1574419500,1574582400,162900,NA,FALSE,TRUE,FALSE
"360",300,360,300,NA,2019-11-23 16:45:00,2019-11-24 14:00:00,76500s (~21.25 hours),13305.6319401,10329.9605572661,2975.67138283389,2019-11-23 16:45:00,1,0.00336198248837209,0.276462257,2019-11-23 16:45:00,0.0722826235,1800s (~30 minutes),0.144565247,0.276462257,2019-11-23 16:45:00,2019-11-23 16:45:00,0.0722826235,900s (~15 minutes),2019-11-24 08:45:00,2019-11-24 14:00:00,18900s (~5.25 hours),3250.6135272,2537.21621317017,713.397314029834,1,0.177527086,2019-11-24 12:00:00,0.827,"Q20",57600,69300,69300,11700s (~3.25 hours),7200s (~2 hours),0.0722826235,56700s (~15.75 hours),0.0722826235,0.1661443455,0.06911556425,0.92249959525,4.51912893675,15.7242952605,54.8069737565,189.30240285475,76500,1574527500,1574604000,76500,NA,TRUE,FALSE,FALSE
"361",301,361,301,NA,2019-11-24 15:15:00,2019-11-25 15:45:00,88200s (~1.02 days),13254.1301916,9691.61743646399,3562.51275513601,2019-11-24 15:15:00,3,0.149635586434343,2.199327126,2019-11-24 20:15:00,3.70348076425,43200s (~12 hours),0.342116621742857,2.199327126,2019-11-24 20:15:00,2019-11-24 20:30:00,2.99352044025,30600s (~8.5 hours),2019-11-24 21:00:00,2019-11-25 15:45:00,67500s (~18.75 hours),10472.0365818,7179.61132503367,3292.42525676632,2,0.227620394,2019-11-25 00:15:00,0.852,"Q15",20700,14400,14400,11700s (~3.25 hours),55800s (~15.5 hours),2.99352044025,2700s (~45 minutes),0,0.136300965,0.000844339,0.000844339,0.000844339,0.0731269625,54.69316361425,187.25553099575,88200,1574608500,1574696700,88200,NA,FALSE,FALSE,FALSE
"362",302,362,302,NA,2019-11-25 22:00:00,2019-11-26 13:45:00,56700s (~15.75 hours),7310.9344329,5434.01830753631,1876.91612536369,2019-11-25 22:00:00,2,0.06757630625,0.387668242,2019-11-26 04:30:00,1.0812209,23400s (~6.5 hours),0.089525148,0.176798726,2019-11-25 22:15:00,2019-11-25 22:00:00,0.044762574,900s (~15 minutes),2019-11-26 00:30:00,2019-11-26 13:45:00,47700s (~13.25 hours),6418.4268213,4563.44962979998,1854.97719150002,3,0.180939665,2019-11-26 05:15:00,0.829,"Q20",9000,2700,25200,17100s (~4.75 hours),30600s (~8.5 hours),0.93046067875,20700s (~5.75 hours),0.0417378185,0.090451304,0.0005628925,0.042300711,0.294273985,1.6615326435,40.17104025925,174.91798227375,56700,1574719200,1574775900,56700,NA,FALSE,FALSE,FALSE
"363",303,363,303,NA,2019-11-27 15:30:00,2019-11-29 00:15:00,117900s (~1.36 days),19504.5783273,10579.489184713,8925.08914258701,2019-11-27 15:30:00,3,0.323962913522727,4.446594596,2019-11-28 02:15:00,10.69077614625,62100s (~17.25 hours),0.75071280512963,4.446594596,2019-11-28 02:15:00,2019-11-27 22:00:00,10.13462286925,47700s (~13.25 hours),2019-11-27 21:45:00,2019-11-29 00:15:00,95400s (~1.1 days),17795.733444,8870.644301413,8925.089142587,3,0.490742936,2019-11-27 22:30:00,0.893,"Q15",22500,-13500,-13500,2700s (~45 minutes),92700s (~1.07 days),5.3525095735,90900s (~1.05 days),1.25519885575,0.0902947375,0.05841745425,0.05841745425,0.05841745425,1.281521971,21.87765333275,177.308808086,117900,1574868600,1574986500,117900,NA,FALSE,FALSE,FALSE
"364",304,364,304,NA,2019-11-29 18:30:00,2019-11-30 22:15:00,99900s (~1.16 days),9576.5251842,6318.2689022494,3258.2562819506,2019-11-29 18:30:00,2,0.0845521245089286,1.617404064,2019-11-30 17:15:00,2.36745948625,33300s (~9.25 hours),0.0389786996363636,0.248305008,2019-11-29 21:00:00,2019-11-29 20:45:00,0.107191424,9000s (~2.5 hours),2019-11-29 19:30:00,2019-11-30 22:15:00,96300s (~1.11 days),9205.9250643,6036.31759249763,3169.60747180237,3,0.22385101,2019-11-30 12:30:00,0.851,"Q15",3600,-17100,55800,61200s (~17 hours),35100s (~9.75 hours),0.4151108285,63900s (~17.75 hours),0.005771226,0.0994380625,0.00605267225,0.00605267225,0.01182389825,0.0121053445,16.44457093175,165.663352678,99900,1575052200,1575152100,99900,NA,FALSE,FALSE,FALSE
"366",305,366,305,NA,2019-12-03 21:45:00,2019-12-06 14:15:00,232200s (~2.69 days),10047.3296517,8822.03477096395,1225.29488073605,2019-12-03 21:45:00,5,0.0401057768918919,1.365437071,2019-12-05 22:30:00,2.59684905375,43200s (~12 hours),0.0353926328571429,0.071790881,2019-12-05 18:15:00,2019-12-05 18:15:00,0.0619371075,5400s (~1.5 hours),2019-12-05 14:30:00,2019-12-06 14:15:00,85500s (~23.75 hours),3875.5971999,3122.04507558554,753.552124314463,1,0.073675149,2019-12-06 12:45:00,0.664,"Q35",146700,51300,66600,80100s (~22.25 hours),5400s (~1.5 hours),2.321373437,255600s (~2.96 days),0,0.053801011,0,0,0,0,2.3735121585,141.75544712375,232200,1575409500,1575641700,232200,NA,TRUE,FALSE,FALSE
"367",306,367,306,NA,2019-12-09 04:45:00,2019-12-10 16:00:00,126900s (~1.47 days),4900.993029,3940.42516599582,960.567863004176,2019-12-09 04:45:00,3,0.115220027246479,2.826034625,2019-12-10 07:30:00,4.09031096725,46800s (~13 hours),0.0666938648,0.191718544,2019-12-09 06:00:00,2019-12-09 06:00:00,0.166734662,8100s (~2.25 hours),2019-12-09 21:15:00,2019-12-10 16:00:00,67500s (~18.75 hours),3092.0030298,2141.93943565509,950.063594144909,1,0.071790766,2019-12-10 11:00:00,0.658,"Q35",59400,12600,104400,49500s (~13.75 hours),18000s (~5 hours),3.354108146,223200s (~2.58 days),6.4943156905,0.034613973,0.00520833325,0.137102191,1.62585065675,2.669073155,9.0934874645,126.187990102,126900,1575866700,1575993600,126900,NA,TRUE,FALSE,FALSE
"368",307,368,307,NA,2019-12-11 06:45:00,2019-12-11 14:45:00,28800s (~8 hours),1324.5853122,988.915344289373,335.669967910627,2019-12-11 06:45:00,1,0.459119121,2.122438669,2019-12-11 09:45:00,3.78773274825,19800s (~5.5 hours),0.488739709451613,2.122438669,2019-12-11 09:45:00,2019-12-11 09:30:00,3.78773274825,27000s (~7.5 hours),2019-12-11 10:00:00,2019-12-11 14:45:00,17100s (~4.75 hours),874.2396627,603.292459924183,270.947202775817,1,0.056424094,2019-12-11 12:30:00,0.598,"Q45",11700,9900,9900,9000s (~2.5 hours),8100s (~2.25 hours),3.332783065,51300s (~14.25 hours),2.80293710925,0.0330132795,0.9341906345,1.149634431,1.15688403825,5.6424748965,13.889601884,120.50313525375,28800,1576046700,1576075500,28800,NA,FALSE,FALSE,FALSE
"369",308,369,308,NA,2019-12-11 23:15:00,2019-12-12 16:15:00,61200s (~17 hours),4900.1407803,2250.69255260202,2649.44822769798,2019-12-11 23:15:00,2,0.487461922188406,2.891070803,2019-12-12 08:45:00,8.40871815775,52200s (~14.5 hours),0.631061261188679,2.891070803,2019-12-12 08:45:00,2019-12-12 08:00:00,8.36156171075,46800s (~13 hours),2019-12-12 00:15:00,2019-12-12 16:15:00,57600s (~16 hours),4770.9273285,2126.05973733704,2644.86759116296,2,0.22385101,2019-12-12 10:45:00,0.851,"Q15",3600,7200,7200,37800s (~10.5 hours),19800s (~5.5 hours),8.0601092745,28800s (~8 hours),0.3857012625,0.038652934,0.1094461495,0.2479618805,1.21044260325,5.28196466825,17.5685288315,122.2382802615,61200,1576106100,1576167300,61200,NA,FALSE,FALSE,FALSE
"370",309,370,309,NA,2019-12-12 14:00:00,2019-12-12 21:30:00,27000s (~7.5 hours),1530.7059096,1073.89699387475,456.808915725252,2019-12-12 14:00:00,2,0.179481793290323,1.803778291,2019-12-12 18:00:00,1.390983898,14400s (~4 hours),0.024352989,0.030124215,2019-12-12 14:00:00,2019-12-12 14:00:00,0.0121764945,900s (~15 minutes),2019-12-12 16:45:00,2019-12-12 21:30:00,17100s (~4.75 hours),901.7296749,696.200721042689,205.528953857311,1,0.059311806,2019-12-12 18:00:00,0.612,"Q40",9900,0,14400,4500s (~1.25 hours),12600s (~3.5 hours),0.6523808965,9900s (~2.75 hours),0.0254787735,0.063674872,0.3306611635,4.4877523265,7.99155659825,8.96755935625,25.9396628715,128.50876728525,27000,1576159200,1576186200,27000,NA,FALSE,FALSE,FALSE
"371",310,371,310,NA,2019-12-12 23:00:00,2019-12-14 02:00:00,97200s (~1.12 days),4524.2142228,3792.46700570135,731.747217098645,2019-12-12 23:00:00,4,0.0911257997981651,1.051526735,2019-12-13 16:15:00,2.4831780445,27900s (~7.75 hours),0.139323187777778,0.768853744,2019-12-12 23:15:00,2019-12-12 23:15:00,0.3134771725,7200s (~2 hours),2019-12-13 13:00:00,2019-12-14 02:00:00,46800s (~13 hours),2584.2038643,1899.2680526723,684.935811627699,1,0.06469994,2019-12-13 19:30:00,0.632,"Q40",50400,11700,72900,23400s (~6.5 hours),23400s (~6.5 hours),1.99394100925,3600s (~1 hours),0.00260416675,0.037928,0.04645125325,1.378102211,1.72671109425,9.78682036875,26.2393554705,129.83549450825,97200,1576191600,1576288800,97200,NA,TRUE,FALSE,FALSE
"372",311,372,311,NA,2019-12-14 16:30:00,2019-12-14 23:30:00,25200s (~7 hours),1906.8815592,1115.41800007833,791.463559121666,2019-12-14 16:30:00,2,0.593576822482759,3.390760899,2019-12-14 17:15:00,4.303431963,15300s (~4.25 hours),1.815178434,3.390760899,2019-12-14 17:15:00,2019-12-14 17:00:00,2.722767651,4500s (~1.25 hours),2019-12-14 18:15:00,2019-12-14 23:30:00,18900s (~5.25 hours),1609.9802856,856.087125793422,753.893159806578,1,0.121716298,2019-12-14 19:15:00,0.768,"Q25",6300,7200,7200,3600s (~1 hours),15300s (~4.25 hours),2.722767651,50400s (~14 hours),0.716281819,0.044185005,0.037092376,0.037092376,0.46776334825,1.96565722375,23.91332711375,112.24314538825,25200,1576341000,1576366200,25200,NA,FALSE,FALSE,FALSE
"373",312,373,312,NA,2019-12-15 06:15:00,2019-12-15 15:00:00,31500s (~8.75 hours),1771.379631,1406.79939624268,364.580234757315,2019-12-15 06:15:00,2,0.0354889076944444,0.283786183,2019-12-15 13:15:00,0.31940016925,12600s (~3.5 hours),0.093682005625,0.278441866,2019-12-15 06:30:00,2019-12-15 06:45:00,0.18736401125,6300s (~1.75 hours),2019-12-15 09:45:00,2019-12-15 15:00:00,18900s (~5.25 hours),1173.9897783,856.472091116413,317.517687183587,2,0.071790766,2019-12-15 10:45:00,0.658,"Q35",12600,-9000,15300,3600s (~1 hours),15300s (~4.25 hours),0.191093963,22500s (~6.25 hours),0.647163117,0.0502095205,0.51104440575,0.61802554025,2.239722477,5.15294687475,28.08027831925,114.5160199515,31500,1576390500,1576422000,31500,NA,FALSE,FALSE,FALSE
"374",313,374,313,NA,2019-12-17 21:00:00,2019-12-19 01:30:00,102600s (~1.19 days),12146.2868952,4397.88671575715,7748.40017944285,2019-12-17 21:00:00,4,0.649721054626087,5.594306469,2019-12-18 14:15:00,18.6794803205,52200s (~14.5 hours),0.021111625,0.038845894,2019-12-17 21:15:00,2019-12-17 21:00:00,0.0105558125,900s (~15 minutes),2019-12-18 04:15:00,2019-12-19 01:30:00,76500s (~21.25 hours),11100.7522143,3379.183277858,7721.568936442,4,0.428852476,2019-12-18 16:45:00,0.89,"Q15",26100,9000,70200,45000s (~12.5 hours),31500s (~8.75 hours),16.65583253075,192600s (~2.23 days),3.11964934375,0.042732521,0.000844339,0.000844339,0.0022515705,0.0022515705,11.61254195675,115.4925855825,102600,1576616400,1576719000,102600,NA,FALSE,FALSE,FALSE
"375",314,375,314,NA,2019-12-18 23:15:00,2019-12-19 07:30:00,29700s (~8.25 hours),3266.1773991,1815.18893828312,1450.98846081688,2019-12-18 23:15:00,1,0.618502185823529,13.23826142,2019-12-19 02:30:00,5.2572685795,16200s (~4.5 hours),1.3117833398125,13.23826142,2019-12-19 02:30:00,2019-12-19 02:15:00,5.24713335925,13500s (~3.75 hours),2019-12-19 02:30:00,2019-12-19 07:30:00,18000s (~5 hours),2251.661256,1175.70447256003,1075.95678343997,1,0.183921148,2019-12-19 03:45:00,0.83,"Q20",11700,4500,4500,4500s (~1.25 hours),13500s (~3.75 hours),5.25698713325,9900s (~2.75 hours),1.4952091005,0.0911565885,0.00028144625,0.53357587575,14.46369654525,17.27865526675,26.57433639825,132.768775829,29700,1576710900,1576740600,29700,NA,FALSE,FALSE,FALSE
"376",315,376,315,NA,2019-12-19 04:00:00,2019-12-19 20:45:00,60300s (~16.75 hours),9053.1413415,4577.45147383379,4475.68986766621,2019-12-19 04:00:00,1,0.6372587145,16.58082231,2019-12-19 11:30:00,10.8333981465,30600s (~8.5 hours),1.10767440261538,16.58082231,2019-12-19 11:30:00,2019-12-19 11:30:00,10.7998254255,34200s (~9.5 hours),2019-12-19 08:00:00,2019-12-19 20:45:00,45900s (~12.75 hours),7433.4441078,3659.04023183618,3774.40387596382,1,0.306476152,2019-12-19 12:30:00,0.874,"Q15",14400,3600,3600,16200s (~4.5 hours),29700s (~8.25 hours),8.20191854975,14400s (~4 hours),0.00028144625,0.105001786,5.05844588525,5.2572685795,7.7133597935,22.5356424,31.55147761125,138.02576296225,60300,1576728000,1576788300,60300,NA,FALSE,FALSE,FALSE
"377",316,377,316,NA,2019-12-19 22:45:00,2019-12-20 12:45:00,50400s (~14 hours),10208.201976,5185.00002959408,5023.20194640592,2019-12-19 22:45:00,2,0.712408274736842,11.50377528,2019-12-19 23:45:00,10.151817915,34200s (~9.5 hours),2.95321773883333,11.50377528,2019-12-19 23:45:00,2019-12-19 23:30:00,8.8596532165,9900s (~2.75 hours),2019-12-20 00:00:00,2019-12-20 12:45:00,45900s (~12.75 hours),9829.8419346,4829.57250079956,5000.26943380044,3,0.446128706,2019-12-20 00:30:00,0.891,"Q15",4500,2700,2700,1800s (~30 minutes),44100s (~12.25 hours),6.93355970725,5400s (~1.5 hours),0,0.113092349,0.033572721,0.9729748535,10.7383120645,16.090666726,37.605165902,141.99013946475,50400,1576795500,1576845900,50400,NA,FALSE,FALSE,FALSE
"378",317,378,317,NA,2019-12-20 16:15:00,2019-12-21 00:30:00,29700s (~8.25 hours),3812.9213565,3516.92011241625,296.001244083749,2019-12-20 16:15:00,2,0.498567848323529,6.874753666,2019-12-21 00:15:00,4.23782671075,8100s (~2.25 hours),1.586296386,1.708915075,2019-12-20 16:30:00,2019-12-20 16:15:00,0.793148193,900s (~15 minutes),2019-12-20 22:45:00,2019-12-21 00:30:00,6300s (~1.75 hours),1019.5061517,843.77973488662,175.72641681338,0,0.151329802,2019-12-21 00:00:00,0.804,"Q20",23400,-900,27000,4500s (~1.25 hours),1800s (~30 minutes),0.94742806525,10800s (~3 hours),0.015906447,0.128753002,0.38182587125,0.43651337125,1.66040684375,11.891333257,46.99227745825,141.164946053,29700,1576858500,1576888200,29700,NA,FALSE,TRUE,FALSE
"379",318,379,318,NA,2019-12-20 23:30:00,2019-12-21 07:15:00,27900s (~7.75 hours),4446.1368252,3402.41911636218,1043.71770883782,2019-12-20 23:30:00,2,0.44450256096875,6.874753666,2019-12-21 00:15:00,3.55602048775,10800s (~3 hours),2.2890852065,6.874753666,2019-12-21 00:15:00,2019-12-21 00:15:00,3.43362780975,4500s (~1.25 hours),2019-12-21 01:15:00,2019-12-21 07:15:00,21600s (~6 hours),3614.8174308,2696.12791553276,918.689515267237,2,0.236257467,2019-12-21 01:30:00,0.856,"Q15",6300,4500,4500,900s (~15 minutes),20700s (~5.75 hours),3.43362780975,5400s (~1.5 hours),3.43362780975,0.144688334,0.002885613,0.00316705925,0.86501022375,8.5321874505,45.20970082675,141.24132066625,27900,1576884600,1576912500,27900,NA,FALSE,FALSE,FALSE
"380",319,380,319,NA,2019-12-21 09:00:00,2019-12-21 13:15:00,15300s (~4.25 hours),2670.7948749,2003.94539623675,666.849478663245,2019-12-21 09:00:00,2,0.206612332388889,1.973253131,2019-12-21 13:15:00,0.92975549575,9000s (~2.5 hours),0.019002356,0.034627356,2019-12-21 09:15:00,2019-12-21 09:00:00,0.009501178,900s (~15 minutes),2019-12-21 09:00:00,2019-12-21 13:15:00,15300s (~4.25 hours),2670.7948749,2003.94539623675,666.849478663245,2,0.175043501,2019-12-21 09:30:00,0.825,"Q20",0,-13500,900,1800s (~30 minutes),13500s (~3.75 hours),0.009501178,4500s (~1.25 hours),0,0.125112986,0.000844339,0.115495667,3.55686482675,5.06109281075,48.6896375875,137.041482988,15300,1576918800,1576934100,15300,NA,FALSE,FALSE,FALSE
"381",320,381,320,NA,2019-12-21 11:15:00,2019-12-22 01:15:00,50400s (~14 hours),10390.2808923,6334.86201621821,4055.41887608179,2019-12-21 11:15:00,3,0.583936289017544,6.382324139,2019-12-21 14:00:00,8.3210921185,37800s (~10.5 hours),1.36205047586957,6.382324139,2019-12-21 14:00:00,2019-12-21 14:00:00,7.83179023625,19800s (~5.5 hours),2019-12-21 14:15:00,2019-12-22 01:15:00,39600s (~11 hours),8722.7430948,5003.21259017954,3719.53050462046,1,0.405322858,2019-12-21 15:15:00,0.888,"Q15",10800,4500,4500,3600s (~1 hours),36000s (~10 hours),7.499935282,9000s (~2.5 hours),1.6794740635,0.163742409,0.0361768865,0.149420983,3.59219737425,4.454321985,48.724970135,136.82027111925,50400,1576926900,1576977300,50400,NA,FALSE,FALSE,FALSE
"382",321,382,321,NA,2019-12-22 03:15:00,2019-12-22 15:00:00,42300s (~11.75 hours),5780.7321822,5056.62542912523,724.106753074771,2019-12-22 03:15:00,3,0.11121059225,2.952135218,2019-12-22 03:15:00,1.334527107,12600s (~3.5 hours),1.36551937966667,2.952135218,2019-12-22 03:15:00,2019-12-22 03:15:00,1.02413953475,1800s (~30 minutes),2019-12-22 08:30:00,2019-12-22 15:00:00,23400s (~6.5 hours),3413.146572,2817.60941026098,595.537161739018,1,0.17212925,2019-12-22 12:00:00,0.823,"Q20",18900,31500,31500,12600s (~3.5 hours),10800s (~3 hours),1.20636005075,5400s (~1.5 hours),0,0.124543055,0.8057421365,1.107333724,1.80510809525,9.18299698275,56.99756343675,141.1557787345,42300,1576984500,1577026800,42300,NA,FALSE,FALSE,FALSE
